"mep_id","CRE","WDECL","COMPARL","REPORT","REPORT_SHADOW","COMPARL_SHADOW","MOTION","OQ","WEXP","WQ","MINT","IMOTION","PRUNACT"
1983,247,0,0,5,0,0,0,0,0,0,0,0,0
1985,144,0,7,23,0,0,0,0,0,0,0,0,0
1993,57,0,2,8,0,0,0,0,0,0,0,0,0
2000,23,0,1,3,0,0,0,0,0,0,0,0,0
2001,33,1,7,6,0,0,0,0,0,0,0,0,0
2002,106,0,4,3,0,0,0,0,0,0,0,0,0
2012,14,0,3,0,0,0,0,0,0,0,0,0,0
2023,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,166,5,3,6,0,0,0,0,0,0,0,0,0
2031,47,3,3,2,0,0,0,0,0,0,0,0,0
2037,36,1,1,3,0,0,0,0,0,0,0,0,0
2046,7,1,0,0,0,0,0,0,0,0,0,0,0
2048,42,1,4,5,0,0,0,0,0,0,0,0,0
2053,58,0,3,2,0,0,0,0,0,0,0,0,0
2057,150,2,0,0,0,0,0,0,0,0,0,0,0
2062,46,0,0,2,0,0,0,0,0,0,0,0,0
2066,69,1,1,1,0,0,0,0,0,0,0,0,0
2073,127,5,0,2,0,0,0,0,0,0,0,0,0
2075,46,0,0,1,0,0,0,0,0,0,0,0,0
2081,102,1,0,2,0,0,0,0,0,0,0,0,0
2097,58,0,3,13,0,0,0,0,0,0,0,0,0
2099,101,10,1,2,0,0,0,0,0,0,0,0,0
2107,268,0,6,8,0,0,0,0,0,0,0,0,0
2109,189,0,0,1,0,0,0,0,0,0,0,0,0
2110,153,0,0,2,0,0,0,0,0,0,0,0,0
2123,47,5,5,3,0,0,0,0,0,0,0,0,0
2128,12,0,0,0,0,0,0,0,0,0,0,0,0
2155,158,4,0,0,0,0,0,0,0,0,0,0,0
2171,39,1,1,3,0,0,0,0,0,0,0,0,0
2173,51,2,1,11,0,0,0,0,0,0,0,0,0
2174,11,0,3,0,0,0,0,0,0,0,0,0,0
2182,155,2,0,4,0,0,0,0,0,0,0,0,0
2185,37,0,1,1,0,0,0,0,0,0,0,0,0
2186,30,0,1,2,0,0,0,0,0,0,0,0,0
2206,203,0,0,3,0,0,0,0,0,0,0,0,0
2209,85,0,0,2,0,0,0,0,0,0,0,0,0
2212,18,0,0,0,0,0,0,0,0,0,0,0,0
2224,51,1,2,23,0,0,0,0,0,0,0,0,0
2225,19,0,0,2,0,0,0,0,0,0,0,0,0
2229,294,2,0,0,0,0,0,0,0,0,0,0,0
2247,38,0,0,6,0,0,0,0,0,0,0,0,0
2268,61,0,2,2,0,0,0,0,0,0,0,0,0
2278,264,1,8,3,0,0,0,0,0,0,0,0,0
2285,24,0,4,5,0,0,0,0,0,0,0,0,0
2286,52,1,8,0,0,0,0,0,0,0,0,0,0
2294,25,1,0,0,0,0,0,0,0,0,0,0,0
2295,292,2,4,2,0,0,0,0,0,0,0,0,0
2301,77,0,2,3,0,0,0,0,0,0,0,0,0
2304,157,0,4,10,0,0,0,0,0,0,0,0,0
2306,74,0,6,14,0,0,0,0,0,0,0,0,0
2307,125,0,0,2,0,0,0,0,0,0,0,0,0
2315,16,3,0,2,0,0,0,0,0,0,0,0,0
2319,8,1,0,3,0,0,0,0,0,0,0,0,0
2326,24,1,1,3,0,0,0,0,0,0,0,0,0
2327,65,5,0,1,0,0,0,0,0,0,0,0,0
2329,38,1,1,1,0,0,0,0,0,0,0,0,0
2338,210,1,1,2,0,0,0,0,0,0,0,0,0
2340,21,0,2,0,0,0,0,0,0,0,0,0,0
4238,143,0,0,23,0,0,0,0,0,0,0,0,0
4239,56,3,3,6,0,0,0,0,0,0,0,0,0
4241,52,4,6,2,0,0,0,0,0,0,0,0,0
4242,123,3,1,8,0,0,0,0,0,0,0,0,0
4243,37,1,1,6,0,0,0,0,0,0,0,0,0
4248,7,2,2,1,0,0,0,0,0,0,0,0,0
4254,131,2,5,5,0,0,0,0,0,0,0,0,0
4255,34,2,1,0,0,0,0,0,0,0,0,0,0
4256,23,1,1,2,0,0,0,0,0,0,0,0,0
4258,119,1,8,8,0,0,0,0,0,0,0,0,0
4260,167,1,2,3,0,0,0,0,0,0,0,0,0
4262,83,5,1,11,0,0,0,0,0,0,0,0,0
4265,124,1,1,0,0,0,0,0,0,0,0,0,0
4266,71,1,0,2,0,0,0,0,0,0,0,0,0
4271,32,0,1,6,0,0,0,0,0,0,0,0,0
4272,2,0,0,1,0,0,0,0,0,0,0,0,0
4273,77,1,0,2,0,0,0,0,0,0,0,0,0
4274,129,1,5,2,0,0,0,0,0,0,0,0,0
4275,12,0,0,22,0,0,0,0,0,0,0,0,0
4276,69,4,8,3,0,0,0,0,0,0,0,0,0
4278,31,0,0,9,0,0,0,0,0,0,0,0,0
4279,20,0,4,6,0,0,0,0,0,0,0,0,0
4280,12,0,0,0,0,0,0,0,0,0,0,0,0
4281,1,0,0,0,0,0,0,0,0,0,0,0,0
4282,43,1,0,2,0,0,0,0,0,0,0,0,0
4283,9,0,4,2,0,0,0,0,0,0,0,0,0
4291,9,0,2,1,0,0,0,0,0,0,0,0,0
4292,46,1,0,2,0,0,0,0,0,0,0,0,0
4293,26,0,5,3,0,0,0,0,0,0,0,0,0
4294,25,3,4,1,0,0,0,0,0,0,0,0,0
4297,20,1,0,5,0,0,0,0,0,0,0,0,0
4298,6,4,0,2,0,0,0,0,0,0,0,0,0
4299,9,1,0,1,0,0,0,0,0,0,0,0,0
4302,24,3,5,1,0,0,0,0,0,0,0,0,0
4303,77,2,7,17,0,0,0,0,0,0,0,0,0
4306,56,0,0,6,0,0,0,0,0,0,0,0,0
4308,549,1,0,4,0,0,0,0,0,0,0,0,0
4309,32,0,0,1,0,0,0,0,0,0,0,0,0
4311,28,1,0,0,0,0,0,0,0,0,0,0,0
4313,334,4,0,13,0,0,0,0,0,0,0,0,0
4314,45,1,4,1,0,0,0,0,0,0,0,0,0
4318,52,7,1,1,0,0,0,0,0,0,0,0,0
4319,33,0,2,0,0,0,0,0,0,0,0,0,0
4326,40,3,2,1,0,0,0,0,0,0,0,0,0
4327,6,0,0,1,0,0,0,0,0,0,0,0,0
4328,13,0,0,2,0,0,0,0,0,0,0,0,0
4332,36,1,4,22,0,0,0,0,0,0,0,0,0
4334,21,2,1,1,0,0,0,0,0,0,0,0,0
4335,29,2,1,3,0,0,0,0,0,0,0,0,0
4336,11,1,1,5,0,0,0,0,0,0,0,0,0
4337,25,2,1,3,0,0,0,0,0,0,0,0,0
4338,28,1,1,5,0,0,0,0,0,0,0,0,0
4340,96,1,1,3,0,0,0,0,0,0,0,0,0
4342,75,4,3,23,0,0,0,0,0,0,0,0,0
4345,46,0,1,1,0,0,0,0,0,0,0,0,0
4346,271,4,4,2,0,0,0,0,0,0,0,0,0
4347,43,0,0,2,0,0,0,0,0,0,0,0,0
4348,16,0,0,2,0,0,0,0,0,0,0,0,0
4349,85,0,5,8,0,0,0,0,0,0,0,0,0
4377,67,0,1,3,0,0,0,0,0,0,0,0,0
4382,352,2,0,9,0,0,0,0,0,0,0,0,0
4383,36,1,0,0,0,0,0,0,0,0,0,0,0
4384,29,1,6,4,0,0,0,0,0,0,0,0,0
4385,96,4,0,2,0,0,0,0,0,0,0,0,0
4393,373,3,1,2,0,0,0,0,0,0,0,0,0
4395,5,1,0,1,0,0,0,0,0,0,0,0,0
4404,3,0,1,1,0,0,0,0,0,0,0,0,0
4412,62,1,2,1,0,0,0,0,0,0,0,0,0
4413,76,1,0,0,0,0,0,0,0,0,0,0,0
4422,7,1,0,0,0,0,0,0,0,0,0,0,0
4423,25,4,3,7,0,0,0,0,0,0,0,0,0
4425,42,0,1,5,0,0,0,0,0,0,0,0,0
4428,21,2,2,2,0,0,0,0,0,0,0,0,0
4429,124,1,2,2,0,0,0,0,0,0,0,0,0
4432,78,4,4,4,0,0,0,0,0,0,0,0,0
4433,37,2,2,3,0,0,0,0,0,0,0,0,0
4436,36,3,1,12,0,0,0,0,0,0,0,0,0
4439,30,1,0,1,0,0,0,0,0,0,0,0,0
4440,86,0,4,9,0,0,0,0,0,0,0,0,0
4442,26,2,2,5,0,0,0,0,0,0,0,0,0
4445,8,0,0,1,0,0,0,0,0,0,0,0,0
4447,110,9,2,7,0,0,0,0,0,0,0,0,0
4450,37,5,2,4,0,0,0,0,0,0,0,0,0
4452,96,0,1,2,0,0,0,0,0,0,0,0,0
4453,217,9,17,4,0,0,0,0,0,0,0,0,0
4455,10,1,2,0,0,0,0,0,0,0,0,0,0
4461,695,1,0,2,0,0,0,0,0,0,0,0,0
4466,732,2,9,7,0,0,0,0,0,0,0,0,0
4467,10,8,0,4,0,0,0,0,0,0,0,0,0
4469,54,1,1,9,0,0,0,0,0,0,0,0,0
4470,409,4,1,0,0,0,0,0,0,0,0,0,0
4471,26,0,0,2,0,0,0,0,0,0,0,0,0
4480,71,3,3,1,0,0,0,0,0,0,0,0,0
4482,351,3,8,7,0,0,0,0,0,0,0,0,0
4483,90,0,4,7,0,0,0,0,0,0,0,0,0
4492,42,1,4,3,0,0,0,0,0,0,0,0,0
4500,11,0,3,5,0,0,0,0,0,0,0,0,0
4501,91,2,1,3,0,0,0,0,0,0,0,0,0
4504,60,0,3,3,0,0,0,0,0,0,0,0,0
4507,189,2,4,2,0,0,0,0,0,0,0,0,0
4508,307,3,2,3,0,0,0,0,0,0,0,0,0
4514,83,2,2,4,0,0,0,0,0,0,0,0,0
4515,67,0,0,0,0,0,0,0,0,0,0,0,0
4516,65,3,0,0,0,0,0,0,0,0,0,0,0
4517,105,3,6,2,0,0,0,0,0,0,0,0,0
4520,5,0,0,0,0,0,0,0,0,0,0,0,0
4521,243,6,1,3,0,0,0,0,0,0,0,0,0
4522,29,1,1,1,0,0,0,0,0,0,0,0,0
4524,78,19,3,4,0,0,0,0,0,0,0,0,0
4527,112,11,0,5,0,0,0,0,0,0,0,0,0
4528,75,9,2,16,0,0,0,0,0,0,0,0,0
4529,172,3,0,5,0,0,0,0,0,0,0,0,0
4531,106,11,1,7,0,0,0,0,0,0,0,0,0
4532,64,4,2,10,0,0,0,0,0,0,0,0,0
4535,111,2,1,2,0,0,0,0,0,0,0,0,0
4536,61,1,0,0,0,0,0,0,0,0,0,0,0
4537,28,0,1,0,0,0,0,0,0,0,0,0,0
4538,112,0,2,4,0,0,0,0,0,0,0,0,0
4539,33,0,0,0,0,0,0,0,0,0,0,0,0
4540,53,0,2,1,0,0,0,0,0,0,0,0,0
4541,83,12,1,3,0,0,0,0,0,0,0,0,0
4542,127,2,1,3,0,0,0,0,0,0,0,0,0
4544,638,4,20,53,0,0,0,0,0,0,0,0,0
4545,212,7,0,2,0,0,0,0,0,0,0,0,0
4546,46,3,2,2,0,0,0,0,0,0,0,0,0
4547,33,3,2,6,0,0,0,0,0,0,0,0,0
4549,22,0,0,2,0,0,0,0,0,0,0,0,0
4552,25,2,3,0,0,0,0,0,0,0,0,0,0
4556,61,0,4,2,0,0,0,0,0,0,0,0,0
4558,89,3,3,3,0,0,0,0,0,0,0,0,0
4559,51,1,3,3,0,0,0,0,0,0,0,0,0
4562,27,0,9,46,0,0,0,0,0,0,0,0,0
4740,112,4,0,3,0,0,0,0,0,0,0,0,0
4741,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,45,0,5,55,0,0,0,0,0,0,0,0,0
4751,162,2,3,5,0,0,0,0,0,0,0,0,0
5537,6,0,0,0,0,0,0,0,0,0,0,0,0
5570,217,2,1,1,0,0,0,0,0,0,0,0,0
5735,43,0,2,2,0,0,0,0,0,0,0,0,0
5737,34,0,1,5,0,0,0,0,0,0,0,0,0
5846,17,3,0,1,0,0,0,0,0,0,0,0,0
5969,2,0,0,0,0,0,0,0,0,0,0,0,0
21817,117,11,0,1,0,0,0,0,0,0,0,0,0
21818,5,3,0,0,0,0,0,0,0,0,0,0,0
21918,881,1,3,1,0,0,0,0,0,0,0,0,0
21951,5,0,0,1,0,0,0,0,0,0,0,0,0
22097,91,2,6,4,0,0,0,0,0,0,0,0,0
22418,37,1,2,2,0,0,0,0,0,0,0,0,0
22859,14,1,3,3,0,0,0,0,0,0,0,0,0
22861,139,0,2,2,0,0,0,0,0,0,0,0,0
23286,48,0,0,0,0,0,0,0,0,0,0,0,0
23691,39,2,3,2,0,0,0,0,0,0,0,0,0
23693,50,0,2,1,0,0,0,0,0,0,0,0,0
23695,21,0,0,0,0,0,0,0,0,0,0,0,0
23704,48,2,2,1,0,0,0,0,0,0,0,0,0
23705,187,1,6,6,0,0,0,0,0,0,0,0,0
23706,36,3,3,2,0,0,0,0,0,0,0,0,0
23707,103,1,2,1,0,0,0,0,0,0,0,0,0
23713,33,1,1,4,0,0,0,0,0,0,0,0,0
23717,137,3,0,6,0,0,0,0,0,0,0,0,0
23730,50,3,2,3,0,0,0,0,0,0,0,0,0
23745,8,2,2,2,0,0,0,0,0,0,0,0,0
23746,71,2,0,0,0,0,0,0,0,0,0,0,0
23747,8,1,0,0,0,0,0,0,0,0,0,0,0
23780,36,0,0,2,0,0,0,0,0,0,0,0,0
23782,54,1,2,1,0,0,0,0,0,0,0,0,0
23784,66,7,0,4,0,0,0,0,0,0,0,0,0
23787,257,2,1,1,0,0,0,0,0,0,0,0,0
23792,22,1,0,1,0,0,0,0,0,0,0,0,0
23804,27,0,0,2,0,0,0,0,0,0,0,0,0
23805,79,5,3,2,0,0,0,0,0,0,0,0,0
23806,138,3,6,6,0,0,0,0,0,0,0,0,0
23807,79,0,2,3,0,0,0,0,0,0,0,0,0
23808,159,5,0,2,0,0,0,0,0,0,0,0,0
23819,22,0,1,5,0,0,0,0,0,0,0,0,0
23820,39,1,3,1,0,0,0,0,0,0,0,0,0
23830,60,1,7,1,0,0,0,0,0,0,0,0,0
23840,22,1,0,0,0,0,0,0,0,0,0,0,0
23848,15,0,1,0,0,0,0,0,0,0,0,0,0
23853,10,0,0,1,0,0,0,0,0,0,0,0,0
23860,7,1,0,1,0,0,0,0,0,0,0,0,0
23864,90,0,0,0,0,0,0,0,0,0,0,0,0
23866,50,2,9,3,0,0,0,0,0,0,0,0,0
23873,60,1,0,0,0,0,0,0,0,0,0,0,0
23881,362,1,4,1,0,0,0,0,0,0,0,0,0
23894,132,18,8,4,0,0,0,0,0,0,0,0,0
23938,113,0,0,0,0,0,0,0,0,0,0,0,0
24029,136,20,0,0,0,0,0,0,0,0,0,0,0
24030,183,19,0,0,0,0,0,0,0,0,0,0,0
24087,139,2,2,1,0,0,0,0,0,0,0,0,0
24088,31,8,0,0,0,0,0,0,0,0,0,0,0
24089,42,5,0,0,0,0,0,0,0,0,0,0,0
25718,41,1,0,3,0,0,0,0,0,0,0,0,0
25919,3,1,0,0,0,0,0,0,0,0,0,0,0
26828,55,1,1,2,0,0,0,0,0,0,0,0,0
26829,83,0,1,0,0,0,0,0,0,0,0,0,0
26833,58,1,2,0,0,0,0,0,0,0,0,0,0
28111,97,1,0,1,0,0,0,0,0,0,0,0,0
28112,137,0,2,6,0,0,0,0,0,0,0,0,0
28113,112,0,8,3,0,0,0,0,0,0,0,0,0
28114,105,0,1,1,0,0,0,0,0,0,0,0,0
28116,171,3,4,2,0,0,0,0,0,0,0,0,0
28117,68,1,1,1,0,0,0,0,0,0,0,0,0
28118,49,3,1,2,0,0,0,0,0,0,0,0,0
28119,247,10,2,1,0,0,0,0,0,0,0,0,0
28120,92,0,3,2,0,0,0,0,0,0,0,0,0
28121,53,0,4,2,0,0,0,0,0,0,0,0,0
28123,51,0,1,4,0,0,0,0,0,0,0,0,0
28124,206,0,8,3,0,0,0,0,0,0,0,0,0
28125,138,0,0,1,0,0,0,0,0,0,0,0,0
28126,157,0,2,23,0,0,0,0,0,0,0,0,0
28127,117,0,5,1,0,0,0,0,0,0,0,0,0
28128,21,1,2,1,0,0,0,0,0,0,0,0,0
28129,236,0,2,6,0,0,0,0,0,0,0,0,0
28130,180,1,0,5,0,0,0,0,0,0,0,0,0
28131,184,1,2,1,0,0,0,0,0,0,0,0,0
28132,33,0,0,0,0,0,0,0,0,0,0,0,0
28133,35,0,0,2,0,0,0,0,0,0,0,0,0
28134,142,3,3,3,0,0,0,0,0,0,0,0,0
28135,14,0,1,0,0,0,0,0,0,0,0,0,0
28136,31,0,1,3,0,0,0,0,0,0,0,0,0
28137,55,4,3,2,0,0,0,0,0,0,0,0,0
28138,66,0,1,7,0,0,0,0,0,0,0,0,0
28139,230,9,2,5,0,0,0,0,0,0,0,0,0
28140,23,1,1,2,0,0,0,0,0,0,0,0,0
28142,721,4,1,14,0,0,0,0,0,0,0,0,0
28143,49,0,6,1,0,0,0,0,0,0,0,0,0
28144,243,0,0,0,0,0,0,0,0,0,0,0,0
28145,20,0,8,3,0,0,0,0,0,0,0,0,0
28146,672,5,0,0,0,0,0,0,0,0,0,0,0
28147,2,0,0,0,0,0,0,0,0,0,0,0,0
28148,54,2,2,1,0,0,0,0,0,0,0,0,0
28149,65,0,1,1,0,0,0,0,0,0,0,0,0
28152,14,0,0,2,0,0,0,0,0,0,0,0,0
28153,52,0,2,3,0,0,0,0,0,0,0,0,0
28154,35,0,2,1,0,0,0,0,0,0,0,0,0
28155,55,2,6,18,0,0,0,0,0,0,0,0,0
28156,49,2,2,3,0,0,0,0,0,0,0,0,0
28157,36,0,3,0,0,0,0,0,0,0,0,0,0
28158,4,2,0,0,0,0,0,0,0,0,0,0,0
28159,21,3,2,2,0,0,0,0,0,0,0,0,0
28160,8,0,2,1,0,0,0,0,0,0,0,0,0
28162,7,0,1,0,0,0,0,0,0,0,0,0,0
28163,34,1,0,2,0,0,0,0,0,0,0,0,0
28164,21,2,0,1,0,0,0,0,0,0,0,0,0
28165,69,0,4,1,0,0,0,0,0,0,0,0,0
28166,11,0,1,2,0,0,0,0,0,0,0,0,0
28167,58,0,3,6,0,0,0,0,0,0,0,0,0
28168,12,2,2,1,0,0,0,0,0,0,0,0,0
28169,28,1,1,1,0,0,0,0,0,0,0,0,0
28170,10,1,5,0,0,0,0,0,0,0,0,0,0
28171,39,2,5,3,0,0,0,0,0,0,0,0,0
28172,29,2,1,1,0,0,0,0,0,0,0,0,0
28173,302,4,1,1,0,0,0,0,0,0,0,0,0
28174,38,2,8,3,0,0,0,0,0,0,0,0,0
28175,18,2,1,0,0,0,0,0,0,0,0,0,0
28176,63,2,1,4,0,0,0,0,0,0,0,0,0
28177,37,0,3,1,0,0,0,0,0,0,0,0,0
28178,108,0,2,2,0,0,0,0,0,0,0,0,0
28179,17,1,1,1,0,0,0,0,0,0,0,0,0
28180,39,0,2,0,0,0,0,0,0,0,0,0,0
28181,23,1,2,1,0,0,0,0,0,0,0,0,0
28182,105,0,2,2,0,0,0,0,0,0,0,0,0
28183,53,6,1,3,0,0,0,0,0,0,0,0,0
28192,32,1,0,2,0,0,0,0,0,0,0,0,0
28193,36,0,3,11,0,0,0,0,0,0,0,0,0
28194,23,0,0,2,0,0,0,0,0,0,0,0,0
28195,33,1,0,0,0,0,0,0,0,0,0,0,0
28196,140,3,4,1,0,0,0,0,0,0,0,0,0
28197,38,0,0,0,0,0,0,0,0,0,0,0,0
28198,54,0,3,3,0,0,0,0,0,0,0,0,0
28199,88,0,2,2,0,0,0,0,0,0,0,0,0
28200,75,2,1,2,0,0,0,0,0,0,0,0,0
28203,1,0,0,0,0,0,0,0,0,0,0,0,0
28205,51,1,1,2,0,0,0,0,0,0,0,0,0
28206,26,2,4,14,0,0,0,0,0,0,0,0,0
28207,13,3,7,2,0,0,0,0,0,0,0,0,0
28208,49,2,11,0,0,0,0,0,0,0,0,0,0
28209,59,2,1,6,0,0,0,0,0,0,0,0,0
28210,34,2,0,0,0,0,0,0,0,0,0,0,0
28211,56,3,0,0,0,0,0,0,0,0,0,0,0
28212,1,0,0,0,0,0,0,0,0,0,0,0,0
28213,45,0,2,4,0,0,0,0,0,0,0,0,0
28214,9,3,1,0,0,0,0,0,0,0,0,0,0
28215,50,3,1,0,0,0,0,0,0,0,0,0,0
28216,90,0,1,0,0,0,0,0,0,0,0,0,0
28217,57,2,1,0,0,0,0,0,0,0,0,0,0
28220,55,0,5,7,0,0,0,0,0,0,0,0,0
28221,50,2,2,1,0,0,0,0,0,0,0,0,0
28222,16,0,0,2,0,0,0,0,0,0,0,0,0
28225,38,1,0,2,0,0,0,0,0,0,0,0,0
28227,38,0,5,1,0,0,0,0,0,0,0,0,0
28228,31,0,0,0,0,0,0,0,0,0,0,0,0
28230,21,2,1,0,0,0,0,0,0,0,0,0,0
28233,84,3,6,2,0,0,0,0,0,0,0,0,0
28234,52,3,5,2,0,0,0,0,0,0,0,0,0
28235,48,2,1,1,0,0,0,0,0,0,0,0,0
28236,43,2,1,2,0,0,0,0,0,0,0,0,0
28237,21,0,1,2,0,0,0,0,0,0,0,0,0
28238,30,2,9,3,0,0,0,0,0,0,0,0,0
28239,73,2,2,0,0,0,0,0,0,0,0,0,0
28240,51,5,36,1,0,0,0,0,0,0,0,0,0
28241,35,2,0,0,0,0,0,0,0,0,0,0,0
28242,69,2,1,3,0,0,0,0,0,0,0,0,0
28243,61,1,6,3,0,0,0,0,0,0,0,0,0
28244,48,1,3,4,0,0,0,0,0,0,0,0,0
28245,10,0,3,0,0,0,0,0,0,0,0,0,0
28246,65,7,4,3,0,0,0,0,0,0,0,0,0
28247,51,1,0,4,0,0,0,0,0,0,0,0,0
28248,55,1,3,3,0,0,0,0,0,0,0,0,0
28249,133,2,1,0,0,0,0,0,0,0,0,0,0
28250,30,1,0,1,0,0,0,0,0,0,0,0,0
28251,186,3,1,3,0,0,0,0,0,0,0,0,0
28252,158,0,1,4,0,0,0,0,0,0,0,0,0
28253,89,3,5,2,0,0,0,0,0,0,0,0,0
28254,17,2,4,1,0,0,0,0,0,0,0,0,0
