"mep_id","CRE","WDECL","COMPARL","REPORT","REPORT_SHADOW","COMPARL_SHADOW","MOTION","OQ","WEXP","WQ","MINT","IMOTION","PRUNACT"
1204,10,2,0,4,0,0,0,0,0,0,0,0,0
1217,54,0,0,5,0,0,0,0,0,0,0,0,0
1219,25,0,0,9,0,0,0,0,0,0,0,0,0
1221,11,1,0,1,0,0,0,0,0,0,0,0,0
1224,55,0,0,5,0,0,0,0,0,0,0,0,0
1235,4,0,0,2,0,0,0,0,0,0,0,0,0
1237,15,0,0,2,0,0,0,0,0,0,0,0,0
1239,416,0,0,6,0,0,0,0,0,0,0,0,0
1247,26,0,0,8,0,0,0,0,0,0,0,0,0
1249,88,0,0,0,0,0,0,0,0,0,0,0,0
1253,205,1,0,0,0,0,0,0,0,0,0,0,0
1258,67,0,0,4,0,0,0,0,0,0,0,0,0
1263,148,0,0,18,0,0,0,0,0,0,0,0,0
1264,490,0,0,1,0,0,0,0,0,0,0,0,0
1266,34,0,0,0,0,0,0,0,0,0,0,0,0
1269,35,0,0,0,0,0,0,0,0,0,0,0,0
1274,134,2,0,6,0,0,0,0,0,0,0,0,0
1275,193,0,0,0,0,0,0,0,0,0,0,0,0
1282,111,0,0,10,0,0,0,0,0,0,0,0,0
1287,1056,0,0,0,0,0,0,0,0,0,0,0,0
1288,94,0,0,2,0,0,0,0,0,0,0,0,0
1289,182,1,0,2,0,0,0,0,0,0,0,0,0
1292,89,4,0,9,0,0,0,0,0,0,0,0,0
1295,75,2,0,6,0,0,0,0,0,0,0,0,0
1296,52,1,0,1,0,0,0,0,0,0,0,0,0
1302,35,2,0,7,0,0,0,0,0,0,0,0,0
1304,77,0,0,3,0,0,0,0,0,0,0,0,0
1307,1,0,0,0,0,0,0,0,0,0,0,0,0
1309,33,1,0,3,0,0,0,0,0,0,0,0,0
1311,178,1,0,3,0,0,0,0,0,0,0,0,0
1313,29,0,0,2,0,0,0,0,0,0,0,0,0
1315,6,0,0,0,0,0,0,0,0,0,0,0,0
1318,62,0,0,5,0,0,0,0,0,0,0,0,0
1321,86,0,0,3,0,0,0,0,0,0,0,0,0
1333,6,0,0,4,0,0,0,0,0,0,0,0,0
1337,158,0,0,12,0,0,0,0,0,0,0,0,0
1344,66,0,0,2,0,0,0,0,0,0,0,0,0
1349,430,1,0,15,0,0,0,0,0,0,0,0,0
1352,274,1,0,0,0,0,0,0,0,0,0,0,0
1356,97,0,0,5,0,0,0,0,0,0,0,0,0
1364,255,0,0,8,0,0,0,0,0,0,0,0,0
1370,63,0,0,23,0,0,0,0,0,0,0,0,0
1396,28,0,0,0,0,0,0,0,0,0,0,0,0
1403,700,0,0,0,0,0,0,0,0,0,0,0,0
1405,41,0,0,0,0,0,0,0,0,0,0,0,0
1407,51,1,0,5,0,0,0,0,0,0,0,0,0
1408,14,1,0,0,0,0,0,0,0,0,0,0,0
1413,93,3,0,1,0,0,0,0,0,0,0,0,0
1419,64,0,0,1,0,0,0,0,0,0,0,0,0
1422,16,0,0,0,0,0,0,0,0,0,0,0,0
1425,92,0,0,3,0,0,0,0,0,0,0,0,0
1426,86,1,0,2,0,0,0,0,0,0,0,0,0
1427,42,0,0,2,0,0,0,0,0,0,0,0,0
1428,27,0,0,0,0,0,0,0,0,0,0,0,0
1429,39,0,0,1,0,0,0,0,0,0,0,0,0
1431,15,0,0,1,0,0,0,0,0,0,0,0,0
1436,62,0,0,4,0,0,0,0,0,0,0,0,0
1441,49,0,0,0,0,0,0,0,0,0,0,0,0
1443,65,0,0,2,0,0,0,0,0,0,0,0,0
1461,235,0,0,1,0,0,0,0,0,0,0,0,0
1473,24,0,0,8,0,0,0,0,0,0,0,0,0
1474,10,0,0,0,0,0,0,0,0,0,0,0,0
1538,613,1,0,0,0,0,0,0,0,0,0,0,0
1566,33,0,0,1,0,0,0,0,0,0,0,0,0
1602,10,0,0,1,0,0,0,0,0,0,0,0,0
1665,46,0,0,3,0,0,0,0,0,0,0,0,0
1708,140,1,0,5,0,0,0,0,0,0,0,0,0
1788,42,3,0,0,0,0,0,0,0,0,0,0,0
1817,16,0,0,0,0,0,0,0,0,0,0,0,0
1832,66,0,0,3,0,0,0,0,0,0,0,0,0
1833,141,12,0,1,0,0,0,0,0,0,0,0,0
1838,705,1,0,0,0,0,0,0,0,0,0,0,0
1842,19,0,0,2,0,0,0,0,0,0,0,0,0
1844,10,0,0,2,0,0,0,0,0,0,0,0,0
1845,15,0,0,1,0,0,0,0,0,0,0,0,0
1849,60,1,0,1,0,0,0,0,0,0,0,0,0
1852,16,0,0,4,0,0,0,0,0,0,0,0,0
1858,12,0,0,6,0,0,0,0,0,0,0,0,0
1859,28,1,0,3,0,0,0,0,0,0,0,0,0
1866,35,0,0,4,0,0,0,0,0,0,0,0,0
1868,48,0,0,0,0,0,0,0,0,0,0,0,0
1873,43,1,0,2,0,0,0,0,0,0,0,0,0
1875,127,0,0,8,0,0,0,0,0,0,0,0,0
1878,19,2,0,0,0,0,0,0,0,0,0,0,0
1882,31,0,0,4,0,0,0,0,0,0,0,0,0
1893,94,0,0,2,0,0,0,0,0,0,0,0,0
1898,36,0,0,2,0,0,0,0,0,0,0,0,0
1899,24,0,0,3,0,0,0,0,0,0,0,0,0
1901,63,0,0,3,0,0,0,0,0,0,0,0,0
1902,18,0,0,3,0,0,0,0,0,0,0,0,0
1904,15,0,0,2,0,0,0,0,0,0,0,0,0
1905,29,0,0,4,0,0,0,0,0,0,0,0,0
1906,23,0,0,5,0,0,0,0,0,0,0,0,0
1907,31,0,0,1,0,0,0,0,0,0,0,0,0
1908,32,0,0,3,0,0,0,0,0,0,0,0,0
1910,44,0,0,0,0,0,0,0,0,0,0,0,0
1911,92,1,0,0,0,0,0,0,0,0,0,0,0
1914,41,0,0,12,0,0,0,0,0,0,0,0,0
1916,10,0,0,4,0,0,0,0,0,0,0,0,0
1919,129,1,0,0,0,0,0,0,0,0,0,0,0
1920,47,0,0,2,0,0,0,0,0,0,0,0,0
1922,105,0,0,2,0,0,0,0,0,0,0,0,0
1923,11,0,0,0,0,0,0,0,0,0,0,0,0
1925,57,0,0,1,0,0,0,0,0,0,0,0,0
1926,52,0,0,2,0,0,0,0,0,0,0,0,0
1928,49,0,0,7,0,0,0,0,0,0,0,0,0
1929,63,0,0,3,0,0,0,0,0,0,0,0,0
1930,35,0,0,9,0,0,0,0,0,0,0,0,0
1933,106,0,0,8,0,0,0,0,0,0,0,0,0
1934,90,5,0,1,0,0,0,0,0,0,0,0,0
1935,29,0,0,2,0,0,0,0,0,0,0,0,0
1938,67,1,0,2,0,0,0,0,0,0,0,0,0
1941,56,0,0,5,0,0,0,0,0,0,0,0,0
1944,21,3,0,0,0,0,0,0,0,0,0,0,0
1952,76,2,0,6,0,0,0,0,0,0,0,0,0
1955,65,0,0,5,0,0,0,0,0,0,0,0,0
1956,25,0,0,0,0,0,0,0,0,0,0,0,0
1957,3,0,0,0,0,0,0,0,0,0,0,0,0
1959,6,0,0,4,0,0,0,0,0,0,0,0,0
1963,8,0,0,1,0,0,0,0,0,0,0,0,0
1964,255,0,0,1,0,0,0,0,0,0,0,0,0
1965,114,2,0,13,0,0,0,0,0,0,0,0,0
1966,110,1,0,2,0,0,0,0,0,0,0,0,0
1968,37,1,0,2,0,0,0,0,0,0,0,0,0
1969,240,1,0,13,0,0,0,0,0,0,0,0,0
1970,18,1,0,1,0,0,0,0,0,0,0,0,0
1972,44,0,0,7,0,0,0,0,0,0,0,0,0
1973,46,0,0,2,0,0,0,0,0,0,0,0,0
1975,80,0,0,3,0,0,0,0,0,0,0,0,0
1976,30,0,0,0,0,0,0,0,0,0,0,0,0
1977,18,1,0,6,0,0,0,0,0,0,0,0,0
1979,52,0,0,0,0,0,0,0,0,0,0,0,0
1985,98,0,0,2,0,0,0,0,0,0,0,0,0
1993,34,0,0,3,0,0,0,0,0,0,0,0,0
1995,69,0,0,9,0,0,0,0,0,0,0,0,0
1996,5,0,0,1,0,0,0,0,0,0,0,0,0
1997,26,0,0,3,0,0,0,0,0,0,0,0,0
1998,54,0,0,9,0,0,0,0,0,0,0,0,0
2000,93,0,0,16,0,0,0,0,0,0,0,0,0
2001,87,1,0,4,0,0,0,0,0,0,0,0,0
2002,128,0,0,4,0,0,0,0,0,0,0,0,0
2005,70,0,0,1,0,0,0,0,0,0,0,0,0
2006,22,0,0,2,0,0,0,0,0,0,0,0,0
2008,33,0,0,1,0,0,0,0,0,0,0,0,0
2012,31,1,0,5,0,0,0,0,0,0,0,0,0
2016,40,4,0,5,0,0,0,0,0,0,0,0,0
2020,2,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,2,0,6,0,0,0,0,0,0,0,0,0
2025,131,2,0,7,0,0,0,0,0,0,0,0,0
2026,2,0,0,1,0,0,0,0,0,0,0,0,0
2027,25,1,0,0,0,0,0,0,0,0,0,0,0
2031,37,0,0,2,0,0,0,0,0,0,0,0,0
2037,33,0,0,2,0,0,0,0,0,0,0,0,0
2038,1,0,0,0,0,0,0,0,0,0,0,0,0
2043,167,0,0,10,0,0,0,0,0,0,0,0,0
2045,21,0,0,2,0,0,0,0,0,0,0,0,0
2046,313,0,0,7,0,0,0,0,0,0,0,0,0
2048,54,0,0,11,0,0,0,0,0,0,0,0,0
2053,34,0,0,3,0,0,0,0,0,0,0,0,0
2055,52,0,0,2,0,0,0,0,0,0,0,0,0
2057,50,5,0,0,0,0,0,0,0,0,0,0,0
2061,9,3,0,0,0,0,0,0,0,0,0,0,0
2062,74,0,0,6,0,0,0,0,0,0,0,0,0
2064,85,0,0,5,0,0,0,0,0,0,0,0,0
2068,43,0,0,5,0,0,0,0,0,0,0,0,0
2072,32,0,0,0,0,0,0,0,0,0,0,0,0
2073,103,2,0,2,0,0,0,0,0,0,0,0,0
2074,17,1,0,0,0,0,0,0,0,0,0,0,0
2075,74,2,0,2,0,0,0,0,0,0,0,0,0
2081,36,1,0,5,0,0,0,0,0,0,0,0,0
2082,43,2,0,4,0,0,0,0,0,0,0,0,0
2084,91,1,0,6,0,0,0,0,0,0,0,0,0
2097,60,0,0,4,0,0,0,0,0,0,0,0,0
2099,96,1,0,5,0,0,0,0,0,0,0,0,0
2106,111,1,0,4,0,0,0,0,0,0,0,0,0
2107,155,0,0,3,0,0,0,0,0,0,0,0,0
2109,155,0,0,0,0,0,0,0,0,0,0,0,0
2110,292,0,0,6,0,0,0,0,0,0,0,0,0
2114,74,2,0,5,0,0,0,0,0,0,0,0,0
2123,75,1,0,2,0,0,0,0,0,0,0,0,0
2125,61,0,0,6,0,0,0,0,0,0,0,0,0
2128,36,0,0,1,0,0,0,0,0,0,0,0,0
2130,218,0,0,1,0,0,0,0,0,0,0,0,0
2135,66,0,0,6,0,0,0,0,0,0,0,0,0
2147,117,0,0,7,0,0,0,0,0,0,0,0,0
2149,143,1,0,2,0,0,0,0,0,0,0,0,0
2155,165,2,0,5,0,0,0,0,0,0,0,0,0
2156,79,0,0,7,0,0,0,0,0,0,0,0,0
2158,38,0,0,6,0,0,0,0,0,0,0,0,0
2161,85,0,0,5,0,0,0,0,0,0,0,0,0
2162,8,0,0,0,0,0,0,0,0,0,0,0,0
2163,43,0,0,6,0,0,0,0,0,0,0,0,0
2171,49,0,0,3,0,0,0,0,0,0,0,0,0
2173,64,2,0,2,0,0,0,0,0,0,0,0,0
2174,103,3,0,4,0,0,0,0,0,0,0,0,0
2176,17,0,0,1,0,0,0,0,0,0,0,0,0
2181,86,0,0,9,0,0,0,0,0,0,0,0,0
2182,55,0,0,7,0,0,0,0,0,0,0,0,0
2185,253,0,0,3,0,0,0,0,0,0,0,0,0
2186,89,0,0,16,0,0,0,0,0,0,0,0,0
2188,45,0,0,0,0,0,0,0,0,0,0,0,0
2194,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,1,0,0,1,0,0,0,0,0,0,0,0,0
2199,119,0,0,0,0,0,0,0,0,0,0,0,0
2204,3,0,0,1,0,0,0,0,0,0,0,0,0
2206,58,0,0,2,0,0,0,0,0,0,0,0,0
2209,93,0,0,2,0,0,0,0,0,0,0,0,0
2214,1,0,0,0,0,0,0,0,0,0,0,0,0
2217,493,0,0,0,0,0,0,0,0,0,0,0,0
2219,225,0,0,7,0,0,0,0,0,0,0,0,0
2224,62,0,0,18,0,0,0,0,0,0,0,0,0
2225,31,0,0,1,0,0,0,0,0,0,0,0,0
2226,27,0,0,5,0,0,0,0,0,0,0,0,0
2227,40,0,0,3,0,0,0,0,0,0,0,0,0
2229,342,0,0,1,0,0,0,0,0,0,0,0,0
2230,107,0,0,2,0,0,0,0,0,0,0,0,0
2231,233,5,0,10,0,0,0,0,0,0,0,0,0
2247,22,0,0,2,0,0,0,0,0,0,0,0,0
2252,85,0,0,4,0,0,0,0,0,0,0,0,0
2260,1,0,0,0,0,0,0,0,0,0,0,0,0
2261,38,0,0,3,0,0,0,0,0,0,0,0,0
2262,85,1,0,2,0,0,0,0,0,0,0,0,0
2264,88,0,0,8,0,0,0,0,0,0,0,0,0
2267,109,3,0,6,0,0,0,0,0,0,0,0,0
2268,204,0,0,8,0,0,0,0,0,0,0,0,0
2271,77,0,0,9,0,0,0,0,0,0,0,0,0
2272,6,0,0,1,0,0,0,0,0,0,0,0,0
2276,6,0,0,3,0,0,0,0,0,0,0,0,0
2278,264,0,0,4,0,0,0,0,0,0,0,0,0
2281,196,0,0,0,0,0,0,0,0,0,0,0,0
2285,34,0,0,4,0,0,0,0,0,0,0,0,0
2286,31,0,0,3,0,0,0,0,0,0,0,0,0
2287,77,2,0,2,0,0,0,0,0,0,0,0,0
2290,61,0,0,0,0,0,0,0,0,0,0,0,0
2291,58,0,0,1,0,0,0,0,0,0,0,0,0
2292,99,0,0,0,0,0,0,0,0,0,0,0,0
2293,33,0,0,0,0,0,0,0,0,0,0,0,0
2294,66,0,0,8,0,0,0,0,0,0,0,0,0
2295,273,1,0,7,0,0,0,0,0,0,0,0,0
2301,99,0,0,5,0,0,0,0,0,0,0,0,0
2304,183,0,0,13,0,0,0,0,0,0,0,0,0
2305,173,0,0,5,0,0,0,0,0,0,0,0,0
2306,69,0,0,7,0,0,0,0,0,0,0,0,0
2307,87,0,0,8,0,0,0,0,0,0,0,0,0
2308,55,1,0,4,0,0,0,0,0,0,0,0,0
2310,129,1,0,8,0,0,0,0,0,0,0,0,0
2312,4,0,0,1,0,0,0,0,0,0,0,0,0
2313,27,1,0,2,0,0,0,0,0,0,0,0,0
2314,8,1,0,1,0,0,0,0,0,0,0,0,0
2318,196,1,0,4,0,0,0,0,0,0,0,0,0
2322,4,0,0,0,0,0,0,0,0,0,0,0,0
2327,26,0,0,0,0,0,0,0,0,0,0,0,0
2329,87,2,0,7,0,0,0,0,0,0,0,0,0
2330,22,0,0,4,0,0,0,0,0,0,0,0,0
2335,266,5,0,4,0,0,0,0,0,0,0,0,0
2337,68,1,0,3,0,0,0,0,0,0,0,0,0
2338,87,1,0,3,0,0,0,0,0,0,0,0,0
2340,100,1,0,2,0,0,0,0,0,0,0,0,0
4238,95,0,0,5,0,0,0,0,0,0,0,0,0
4239,46,0,0,4,0,0,0,0,0,0,0,0,0
4240,55,0,0,9,0,0,0,0,0,0,0,0,0
4241,68,1,0,2,0,0,0,0,0,0,0,0,0
4242,37,0,0,2,0,0,0,0,0,0,0,0,0
4243,71,0,0,9,0,0,0,0,0,0,0,0,0
4244,51,0,0,4,0,0,0,0,0,0,0,0,0
4245,14,0,0,2,0,0,0,0,0,0,0,0,0
4249,2,0,0,0,0,0,0,0,0,0,0,0,0
4250,4,0,0,2,0,0,0,0,0,0,0,0,0
4251,54,0,0,0,0,0,0,0,0,0,0,0,0
4252,56,1,0,1,0,0,0,0,0,0,0,0,0
4254,123,3,0,7,0,0,0,0,0,0,0,0,0
4255,43,0,0,2,0,0,0,0,0,0,0,0,0
4256,39,1,0,1,0,0,0,0,0,0,0,0,0
4257,42,1,0,0,0,0,0,0,0,0,0,0,0
4258,154,3,0,11,0,0,0,0,0,0,0,0,0
4259,46,0,0,4,0,0,0,0,0,0,0,0,0
4260,126,1,0,8,0,0,0,0,0,0,0,0,0
4261,36,1,0,1,0,0,0,0,0,0,0,0,0
4262,48,3,0,5,0,0,0,0,0,0,0,0,0
4263,34,0,0,0,0,0,0,0,0,0,0,0,0
4264,16,1,0,4,0,0,0,0,0,0,0,0,0
4265,133,0,0,15,0,0,0,0,0,0,0,0,0
4266,128,0,0,4,0,0,0,0,0,0,0,0,0
4268,11,0,0,2,0,0,0,0,0,0,0,0,0
4269,107,0,0,1,0,0,0,0,0,0,0,0,0
4270,130,0,0,17,0,0,0,0,0,0,0,0,0
4271,28,0,0,3,0,0,0,0,0,0,0,0,0
4272,17,0,0,9,0,0,0,0,0,0,0,0,0
4273,190,1,0,2,0,0,0,0,0,0,0,0,0
4274,173,1,0,7,0,0,0,0,0,0,0,0,0
4275,11,0,0,3,0,0,0,0,0,0,0,0,0
4276,80,0,0,6,0,0,0,0,0,0,0,0,0
4278,20,0,0,5,0,0,0,0,0,0,0,0,0
4279,29,0,0,2,0,0,0,0,0,0,0,0,0
4280,32,0,0,2,0,0,0,0,0,0,0,0,0
4281,18,0,0,4,0,0,0,0,0,0,0,0,0
4282,25,0,0,3,0,0,0,0,0,0,0,0,0
4283,11,0,0,7,0,0,0,0,0,0,0,0,0
4284,10,0,0,1,0,0,0,0,0,0,0,0,0
4286,12,0,0,0,0,0,0,0,0,0,0,0,0
4287,9,0,0,1,0,0,0,0,0,0,0,0,0
4288,30,0,0,7,0,0,0,0,0,0,0,0,0
4290,44,0,0,2,0,0,0,0,0,0,0,0,0
4291,50,0,0,6,0,0,0,0,0,0,0,0,0
4292,47,0,0,5,0,0,0,0,0,0,0,0,0
4293,50,0,0,6,0,0,0,0,0,0,0,0,0
4294,34,0,0,8,0,0,0,0,0,0,0,0,0
4295,44,2,0,3,0,0,0,0,0,0,0,0,0
4296,73,0,0,0,0,0,0,0,0,0,0,0,0
4297,35,0,0,2,0,0,0,0,0,0,0,0,0
4298,37,2,0,1,0,0,0,0,0,0,0,0,0
4299,10,0,0,2,0,0,0,0,0,0,0,0,0
4300,54,0,0,0,0,0,0,0,0,0,0,0,0
4301,37,1,0,1,0,0,0,0,0,0,0,0,0
4302,26,0,0,0,0,0,0,0,0,0,0,0,0
4303,111,0,0,6,0,0,0,0,0,0,0,0,0
4304,136,0,0,3,0,0,0,0,0,0,0,0,0
4305,313,2,0,1,0,0,0,0,0,0,0,0,0
4306,74,0,0,8,0,0,0,0,0,0,0,0,0
4308,512,1,0,4,0,0,0,0,0,0,0,0,0
4309,26,0,0,2,0,0,0,0,0,0,0,0,0
4310,3,0,0,1,0,0,0,0,0,0,0,0,0
4311,29,0,0,5,0,0,0,0,0,0,0,0,0
4312,28,0,0,1,0,0,0,0,0,0,0,0,0
4313,61,0,0,5,0,0,0,0,0,0,0,0,0
4314,27,1,0,1,0,0,0,0,0,0,0,0,0
4315,4,0,0,1,0,0,0,0,0,0,0,0,0
4316,25,0,0,3,0,0,0,0,0,0,0,0,0
4317,28,0,0,7,0,0,0,0,0,0,0,0,0
4318,45,0,0,1,0,0,0,0,0,0,0,0,0
4319,47,0,0,6,0,0,0,0,0,0,0,0,0
4320,73,0,0,3,0,0,0,0,0,0,0,0,0
4322,51,0,0,3,0,0,0,0,0,0,0,0,0
4323,67,0,0,7,0,0,0,0,0,0,0,0,0
4324,7,1,0,0,0,0,0,0,0,0,0,0,0
4325,34,0,0,2,0,0,0,0,0,0,0,0,0
4326,52,0,0,3,0,0,0,0,0,0,0,0,0
4327,40,1,0,1,0,0,0,0,0,0,0,0,0
4328,42,0,0,2,0,0,0,0,0,0,0,0,0
4329,29,2,0,5,0,0,0,0,0,0,0,0,0
4330,18,0,0,16,0,0,0,0,0,0,0,0,0
4332,88,1,0,6,0,0,0,0,0,0,0,0,0
4333,57,0,0,21,0,0,0,0,0,0,0,0,0
4334,20,0,0,2,0,0,0,0,0,0,0,0,0
4335,24,0,0,3,0,0,0,0,0,0,0,0,0
4336,18,1,0,6,0,0,0,0,0,0,0,0,0
4337,23,1,0,2,0,0,0,0,0,0,0,0,0
4338,17,1,0,1,0,0,0,0,0,0,0,0,0
4340,44,0,0,5,0,0,0,0,0,0,0,0,0
4341,19,0,0,3,0,0,0,0,0,0,0,0,0
4342,25,1,0,19,0,0,0,0,0,0,0,0,0
4345,1,0,0,0,0,0,0,0,0,0,0,0,0
4346,69,1,0,5,0,0,0,0,0,0,0,0,0
4347,11,0,0,2,0,0,0,0,0,0,0,0,0
4348,28,0,0,1,0,0,0,0,0,0,0,0,0
4349,97,0,0,14,0,0,0,0,0,0,0,0,0
4350,21,0,0,1,0,0,0,0,0,0,0,0,0
4352,65,0,0,2,0,0,0,0,0,0,0,0,0
4355,89,0,0,1,0,0,0,0,0,0,0,0,0
4357,8,0,0,1,0,0,0,0,0,0,0,0,0
4358,72,0,0,1,0,0,0,0,0,0,0,0,0
4359,72,1,0,0,0,0,0,0,0,0,0,0,0
4360,6,0,0,0,0,0,0,0,0,0,0,0,0
4361,47,0,0,0,0,0,0,0,0,0,0,0,0
4362,58,2,0,1,0,0,0,0,0,0,0,0,0
4363,20,0,0,0,0,0,0,0,0,0,0,0,0
4364,18,0,0,0,0,0,0,0,0,0,0,0,0
4365,22,0,0,0,0,0,0,0,0,0,0,0,0
4366,19,0,0,0,0,0,0,0,0,0,0,0,0
4376,73,0,0,2,0,0,0,0,0,0,0,0,0
4377,156,1,0,3,0,0,0,0,0,0,0,0,0
4378,47,0,0,3,0,0,0,0,0,0,0,0,0
4379,108,0,0,0,0,0,0,0,0,0,0,0,0
4380,161,1,0,3,0,0,0,0,0,0,0,0,0
4381,53,0,0,0,0,0,0,0,0,0,0,0,0
4382,127,1,0,2,0,0,0,0,0,0,0,0,0
4383,51,0,0,0,0,0,0,0,0,0,0,0,0
4384,34,0,0,4,0,0,0,0,0,0,0,0,0
4385,41,0,0,0,0,0,0,0,0,0,0,0,0
4386,55,0,0,4,0,0,0,0,0,0,0,0,0
4387,86,1,0,2,0,0,0,0,0,0,0,0,0
4388,62,2,0,2,0,0,0,0,0,0,0,0,0
4389,52,2,0,2,0,0,0,0,0,0,0,0,0
4390,45,2,0,8,0,0,0,0,0,0,0,0,0
4392,20,0,0,0,0,0,0,0,0,0,0,0,0
4393,17,0,0,3,0,0,0,0,0,0,0,0,0
4395,30,1,0,3,0,0,0,0,0,0,0,0,0
4396,116,1,0,3,0,0,0,0,0,0,0,0,0
4397,15,0,0,3,0,0,0,0,0,0,0,0,0
4398,18,4,0,1,0,0,0,0,0,0,0,0,0
4399,32,1,0,6,0,0,0,0,0,0,0,0,0
4400,5,0,0,0,0,0,0,0,0,0,0,0,0
4401,19,3,0,0,0,0,0,0,0,0,0,0,0
4402,392,0,0,0,0,0,0,0,0,0,0,0,0
4403,249,0,0,0,0,0,0,0,0,0,0,0,0
4404,10,0,0,1,0,0,0,0,0,0,0,0,0
4405,2,0,0,0,0,0,0,0,0,0,0,0,0
4406,420,0,0,0,0,0,0,0,0,0,0,0,0
4407,7,0,0,0,0,0,0,0,0,0,0,0,0
4408,222,0,0,0,0,0,0,0,0,0,0,0,0
4409,409,0,0,0,0,0,0,0,0,0,0,0,0
4410,22,1,0,0,0,0,0,0,0,0,0,0,0
4411,6,0,0,0,0,0,0,0,0,0,0,0,0
4412,45,1,0,0,0,0,0,0,0,0,0,0,0
4413,866,1,0,1,0,0,0,0,0,0,0,0,0
4414,28,1,0,0,0,0,0,0,0,0,0,0,0
4415,46,0,0,5,0,0,0,0,0,0,0,0,0
4416,80,1,0,0,0,0,0,0,0,0,0,0,0
4417,12,1,0,2,0,0,0,0,0,0,0,0,0
4418,29,0,0,5,0,0,0,0,0,0,0,0,0
4419,20,0,0,0,0,0,0,0,0,0,0,0,0
4420,66,1,0,1,0,0,0,0,0,0,0,0,0
4422,18,0,0,2,0,0,0,0,0,0,0,0,0
4423,13,0,0,1,0,0,0,0,0,0,0,0,0
4424,7,0,0,2,0,0,0,0,0,0,0,0,0
4425,39,0,0,3,0,0,0,0,0,0,0,0,0
4426,2,0,0,0,0,0,0,0,0,0,0,0,0
4427,81,0,0,7,0,0,0,0,0,0,0,0,0
4428,35,0,0,2,0,0,0,0,0,0,0,0,0
4429,128,0,0,5,0,0,0,0,0,0,0,0,0
4431,12,0,0,2,0,0,0,0,0,0,0,0,0
4432,63,0,0,4,0,0,0,0,0,0,0,0,0
4433,27,1,0,8,0,0,0,0,0,0,0,0,0
4434,141,1,0,1,0,0,0,0,0,0,0,0,0
4435,104,2,0,4,0,0,0,0,0,0,0,0,0
4436,26,1,0,2,0,0,0,0,0,0,0,0,0
