"UserID","full","sur","family","Photo","active","date","place","Gender"
124846,"Pina PICIERNO","Pina","PICIERNO","https://www.europarl.europa.eu/mepphoto/124846.jpg",TRUE,"1981-05-10T00:00:00","S. Maria Capua Vetere (CE)","F"
124742,"António MARINHO E PINTO","António","MARINHO E PINTO","https://www.europarl.europa.eu/mepphoto/124742.jpg",FALSE,"1950-09-10T00:00:00","Amarante","M"
96880,"Andrea COZZOLINO","Andrea","COZZOLINO","https://www.europarl.europa.eu/mepphoto/96880.jpg",TRUE,"1962-08-03T00:00:00","Napoli","M"
96677,"Cecilia WIKSTRÖM","Cecilia","WIKSTRÖM","https://www.europarl.europa.eu/mepphoto/96677.jpg",FALSE,"1965-10-17T00:00:00","Svanstein","F"
124804,"Elly SCHLEIN","Elly","SCHLEIN","https://www.europarl.europa.eu/mepphoto/124804.jpg",FALSE,"1985-05-04T00:00:00","Lugano (CH)","F"
96998,"Evelyn REGNER","Evelyn","REGNER","https://www.europarl.europa.eu/mepphoto/96998.jpg",TRUE,"1966-01-24T00:00:00","Wien","F"
125670,"Massimiliano SALINI","Massimiliano","SALINI","https://www.europarl.europa.eu/mepphoto/125670.jpg",TRUE,"1973-03-11T00:00:00","Soresina (CR)","M"
103381,"Terry REINTKE","Terry","REINTKE","https://www.europarl.europa.eu/mepphoto/103381.jpg",TRUE,"1987-05-09T00:00:00","Gelsenkirchen","F"
25704,"Eleni THEOCHAROUS","Eleni","THEOCHAROUS","https://www.europarl.europa.eu/mepphoto/25704.jpg",FALSE,"1953-06-24T00:00:00","Amiantos","F"
124988,"Deirdre CLUNE","Deirdre","CLUNE","https://www.europarl.europa.eu/mepphoto/124988.jpg",TRUE,"1959-06-01T00:00:00","Cork","F"
96952,"Sylvie GUILLAUME","Sylvie","GUILLAUME","https://www.europarl.europa.eu/mepphoto/96952.jpg",TRUE,"1962-06-11T00:00:00","Antony","F"
96981,"Franz OBERMAYR","Franz","OBERMAYR","https://www.europarl.europa.eu/mepphoto/96981.jpg",FALSE,"1952-05-25T00:00:00",NA,"M"
124691,"Costas MAVRIDES","Costas","MAVRIDES","https://www.europarl.europa.eu/mepphoto/124691.jpg",TRUE,"1962-05-27T00:00:00","Kato Dhikomo","M"
97078,"Ramón JÁUREGUI ATONDO","Ramón","JÁUREGUI ATONDO","https://www.europarl.europa.eu/mepphoto/97078.jpg",FALSE,"1948-09-01T00:00:00","San Sebastian","M"
124728,"Marc JOULAUD","Marc","JOULAUD","https://www.europarl.europa.eu/mepphoto/124728.jpg",FALSE,"1967-09-03T00:00:00","Mayenne","M"
124813,"Dario TAMBURRANO","Dario","TAMBURRANO","https://www.europarl.europa.eu/mepphoto/124813.jpg",FALSE,"1969-08-27T00:00:00","Roma","M"
39724,"Csaba SÓGOR","Csaba","SÓGOR","https://www.europarl.europa.eu/mepphoto/39724.jpg",FALSE,"1964-05-12T00:00:00","Arad","M"
125103,"Patricija ŠULIN","Patricija","ŠULIN","https://www.europarl.europa.eu/mepphoto/125103.jpg",FALSE,"1965-11-25T00:00:00","Šempeter pri Gorici","F"
1473,"Gérard DEPREZ","Gérard","DEPREZ","https://www.europarl.europa.eu/mepphoto/1473.jpg",FALSE,"1943-08-13T00:00:00","Noville-Bastogne","M"
124756,"Davor ŠKRLEC","Davor","ŠKRLEC","https://www.europarl.europa.eu/mepphoto/124756.jpg",FALSE,"1963-01-01T00:00:00","Vinkovci","M"
119431,"Ruža TOMAŠIĆ","Ruža","TOMAŠIĆ","https://www.europarl.europa.eu/mepphoto/119431.jpg",FALSE,"1958-05-10T00:00:00","Mladoševica","F"
124801,"Cécile Kashetu KYENGE","Cécile Kashetu","KYENGE","https://www.europarl.europa.eu/mepphoto/124801.jpg",FALSE,"1964-08-28T00:00:00","Kambove (CD)","F"
33569,"Syed KAMALL","Syed","KAMALL","https://www.europarl.europa.eu/mepphoto/33569.jpg",FALSE,"1967-02-15T00:00:00","London","M"
124933,"Ernest MARAGALL","Ernest","MARAGALL","https://www.europarl.europa.eu/mepphoto/124933.jpg",FALSE,"1943-01-05T00:00:00","Barcelona","M"
124759,"Gabrielius LANDSBERGIS","Gabrielius","LANDSBERGIS","https://www.europarl.europa.eu/mepphoto/124759.jpg",FALSE,"1982-01-07T00:00:00","Vilnius","M"
124831,"Isabella ADINOLFI","Isabella","ADINOLFI","https://www.europarl.europa.eu/mepphoto/124831.jpg",TRUE,"1978-03-27T00:00:00","Salerno","F"
4533,"Neena GILL","Neena","GILL","https://www.europarl.europa.eu/mepphoto/4533.jpg",FALSE,"1956-12-24T00:00:00","Ludhiana (India)","F"
96651,"Eduard KUKAN","Eduard","KUKAN","https://www.europarl.europa.eu/mepphoto/96651.jpg",FALSE,"1939-12-26T00:00:00","Trnovec nad Váhom","M"
28307,"Francisco ASSIS","Francisco","ASSIS","https://www.europarl.europa.eu/mepphoto/28307.jpg",FALSE,"1965-01-08T00:00:00","Amarante","M"
113959,"Martina ANDERSON","Martina","ANDERSON","https://www.europarl.europa.eu/mepphoto/113959.jpg",FALSE,"1962-04-16T00:00:00",NA,"F"
28353,"Anna FOTYGA","Anna","FOTYGA","https://www.europarl.europa.eu/mepphoto/28353.jpg",TRUE,"1957-01-12T00:00:00","Lębork","F"
38605,"Iliana IOTOVA","Iliana","IOTOVA","https://www.europarl.europa.eu/mepphoto/38605.jpg",FALSE,"1964-10-24T00:00:00","Sofia","F"
124842,"Daniela AIUTO","Daniela","AIUTO","https://www.europarl.europa.eu/mepphoto/124842.jpg",FALSE,"1975-12-14T00:00:00","Losanna (Svizzera)","F"
97968,"Andrey KOVATCHEV","Andrey","KOVATCHEV","https://www.europarl.europa.eu/mepphoto/97968.jpg",TRUE,"1967-12-13T00:00:00","Sofia","M"
96684,"Liisa JAAKONSAARI","Liisa","JAAKONSAARI","https://www.europarl.europa.eu/mepphoto/96684.jpg",FALSE,"1945-09-02T00:00:00","Oulu","F"
96957,"Ashley FOX","Ashley","FOX","https://www.europarl.europa.eu/mepphoto/96957.jpg",FALSE,"1969-11-15T00:00:00","Sutton Coldfield","M"
4253,"Frédérique RIES","Frédérique","RIES","https://www.europarl.europa.eu/mepphoto/4253.jpg",TRUE,"1959-05-14T00:00:00","Balen-Wezel","F"
124707,"Petr JEŽEK","Petr","JEŽEK","https://www.europarl.europa.eu/mepphoto/124707.jpg",FALSE,"1965-03-28T00:00:00","Praha","M"
125024,"Barbara KAPPEL","Barbara","KAPPEL","https://www.europarl.europa.eu/mepphoto/125024.jpg",FALSE,"1965-02-16T00:00:00","Reith i. A.","F"
96740,"Yannick JADOT","Yannick","JADOT","https://www.europarl.europa.eu/mepphoto/96740.jpg",FALSE,"1967-07-27T00:00:00","Clacy et Thierret","M"
96932,"Birgit SIPPEL","Birgit","SIPPEL","https://www.europarl.europa.eu/mepphoto/96932.jpg",TRUE,"1960-01-29T00:00:00","Bochum","F"
125006,"Francisco de Paula GAMBUS MILLET","Francisco","de Paula GAMBUS MILLET","https://www.europarl.europa.eu/mepphoto/125006.jpg",FALSE,"1974-05-21T00:00:00","Barcelona","M"
4521,"Timothy Charles Ayrton TANNOCK","Timothy Charles Ayrton","TANNOCK","https://www.europarl.europa.eu/mepphoto/4521.jpg",FALSE,"1957-09-25T00:00:00","Aldershot, Hants","M"
125051,"Josu JUARISTI ABAUNZ","Josu","JUARISTI ABAUNZ","https://www.europarl.europa.eu/mepphoto/125051.jpg",FALSE,"1964-03-04T00:00:00","Azkoitia","M"
96991,"Eider GARDIAZABAL RUBIAL","Eider","GARDIAZABAL RUBIAL","https://www.europarl.europa.eu/mepphoto/96991.jpg",TRUE,"1975-07-12T00:00:00","Bilbao","F"
124853,"Salvatore Domenico POGLIESE","Salvatore Domenico","POGLIESE","https://www.europarl.europa.eu/mepphoto/124853.jpg",FALSE,"1972-03-03T00:00:00","Catania","M"
118858,"Marlene MIZZI","Marlene","MIZZI","https://www.europarl.europa.eu/mepphoto/118858.jpg",FALSE,"1954-12-24T00:00:00","Rabat","F"
125001,"Harald VILIMSKY","Harald","VILIMSKY","https://www.europarl.europa.eu/mepphoto/125001.jpg",TRUE,"1966-07-22T00:00:00",NA,"M"
124803,"Isabella DE MONTE","Isabella","DE MONTE","https://www.europarl.europa.eu/mepphoto/124803.jpg",FALSE,"1971-06-23T00:00:00","Udine","F"
125003,"Igor ŠOLTES","Igor","ŠOLTES","https://www.europarl.europa.eu/mepphoto/125003.jpg",FALSE,"1964-08-22T00:00:00","Ljubljana","M"
97203,"Ramon TREMOSA i BALCELLS","Ramon","TREMOSA i BALCELLS","https://www.europarl.europa.eu/mepphoto/97203.jpg",FALSE,"1965-06-30T00:00:00","Barcelona","M"
119434,"Dubravka ŠUICA","Dubravka","ŠUICA","https://www.europarl.europa.eu/mepphoto/119434.jpg",FALSE,"1957-05-20T00:00:00","Dubrovnik","F"
125070,"Lampros FOUNTOULIS","Lampros","FOUNTOULIS","https://www.europarl.europa.eu/mepphoto/125070.jpg",FALSE,"1961-01-23T00:00:00","Nea Ionia Attikis","M"
124812,"Fabio Massimo CASTALDO","Fabio Massimo","CASTALDO","https://www.europarl.europa.eu/mepphoto/124812.jpg",TRUE,"1985-09-18T00:00:00",NA,"M"
125093,"Kostas PAPADAKIS","Kostas","PAPADAKIS","https://www.europarl.europa.eu/mepphoto/125093.jpg",TRUE,"1975-04-18T00:00:00","Athina","M"
38601,"Vladimir URUTCHEV","Vladimir","URUTCHEV","https://www.europarl.europa.eu/mepphoto/38601.jpg",FALSE,"1954-10-01T00:00:00","Bukovo","M"
24505,"Emmanuel MAUREL","Emmanuel","MAUREL","https://www.europarl.europa.eu/mepphoto/24505.jpg",TRUE,"1973-05-10T00:00:00","Epinay sur Seine","M"
84175,"Petr MACH","Petr","MACH","https://www.europarl.europa.eu/mepphoto/84175.jpg",FALSE,"1975-05-06T00:00:00","Praha","M"
125684,"Philippe LOISEAU","Philippe","LOISEAU","https://www.europarl.europa.eu/mepphoto/125684.jpg",FALSE,"1957-11-24T00:00:00","Chartres","M"
96883,"Eva JOLY","Eva","JOLY","https://www.europarl.europa.eu/mepphoto/96883.jpg",FALSE,"1943-12-05T00:00:00","Oslo","F"
124866,"Ilhan KYUCHYUK","Ilhan","KYUCHYUK","https://www.europarl.europa.eu/mepphoto/124866.jpg",TRUE,"1985-09-16T00:00:00","Sevlievo","M"
124969,"Anneliese DODDS","Anneliese","DODDS","https://www.europarl.europa.eu/mepphoto/124969.jpg",FALSE,"1978-03-16T00:00:00","Aberdeen","F"
113892,"Eric ANDRIEU","Eric","ANDRIEU","https://www.europarl.europa.eu/mepphoto/113892.jpg",FALSE,"1960-04-14T00:00:00","Narbonne","M"
125004,"Franc BOGOVIČ","Franc","BOGOVIČ","https://www.europarl.europa.eu/mepphoto/125004.jpg",TRUE,"1963-02-02T00:00:00","Senovo","M"
128588,"Linnéa ENGSTRÖM","Linnéa","ENGSTRÖM","https://www.europarl.europa.eu/mepphoto/128588.jpg",FALSE,"1981-04-02T00:00:00","Uppsala","F"
124967,"David COBURN","David","COBURN","https://www.europarl.europa.eu/mepphoto/124967.jpg",FALSE,"1959-02-11T00:00:00","Glasgow","M"
125061,"Kostas CHRYSOGONOS","Kostas","CHRYSOGONOS","https://www.europarl.europa.eu/mepphoto/125061.jpg",FALSE,"1961-06-27T00:00:00","Serres","M"
96826,"Tamás DEUTSCH","Tamás","DEUTSCH","https://www.europarl.europa.eu/mepphoto/96826.jpg",TRUE,"1966-07-27T00:00:00","Budapest","M"
28150,"Kinga GÁL","Kinga","GÁL","https://www.europarl.europa.eu/mepphoto/28150.jpg",TRUE,"1970-09-06T00:00:00","Kolozsvár","F"
124708,"Dita CHARANZOVÁ","Dita","CHARANZOVÁ","https://www.europarl.europa.eu/mepphoto/124708.jpg",TRUE,"1975-04-30T00:00:00","Praha","F"
28206,"Jean-Marie CAVADA","Jean-Marie","CAVADA","https://www.europarl.europa.eu/mepphoto/28206.jpg",FALSE,"1940-02-24T00:00:00","Epinal","M"
124712,"Andrea BOCSKOR","Andrea","BOCSKOR","https://www.europarl.europa.eu/mepphoto/124712.jpg",TRUE,"1978-08-11T00:00:00",NA,"F"
124961,"Theresa GRIFFIN","Theresa","GRIFFIN","https://www.europarl.europa.eu/mepphoto/124961.jpg",FALSE,"1962-12-11T00:00:00","Coventry","F"
124752,"Aymeric CHAUPRADE","Aymeric","CHAUPRADE","https://www.europarl.europa.eu/mepphoto/124752.jpg",FALSE,"1969-01-13T00:00:00","La Ferté Bernard","M"
124938,"Janice ATKINSON","Janice","ATKINSON","https://www.europarl.europa.eu/mepphoto/124938.jpg",FALSE,"1962-08-31T00:00:00","London","F"
124693,"Pascal DURAND","Pascal","DURAND","https://www.europarl.europa.eu/mepphoto/124693.jpg",TRUE,"1960-10-03T00:00:00","Montreuil-Sous-Bois","M"
124964,"Louise BOURS","Louise","BOURS","https://www.europarl.europa.eu/mepphoto/124964.jpg",FALSE,"1968-12-23T00:00:00","Congleton","F"
124985,"Luke Ming FLANAGAN","Luke Ming","FLANAGAN","https://www.europarl.europa.eu/mepphoto/124985.jpg",TRUE,"1972-01-22T00:00:00","Roscommon","M"
124715,"György HÖLVÉNYI","György","HÖLVÉNYI","https://www.europarl.europa.eu/mepphoto/124715.jpg",TRUE,"1962-06-13T00:00:00",NA,"M"
124984,"Lynn BOYLAN","Lynn","BOYLAN","https://www.europarl.europa.eu/mepphoto/124984.jpg",FALSE,"1976-11-29T00:00:00","Dublin","F"
95281,"Viorica DĂNCILĂ","Viorica","DĂNCILĂ","https://www.europarl.europa.eu/mepphoto/95281.jpg",FALSE,"1963-12-16T00:00:00","Roşiori de Vede","F"
124848,"Maria HEUBUCH","Maria","HEUBUCH","https://www.europarl.europa.eu/mepphoto/124848.jpg",FALSE,"1958-12-12T00:00:00","Ravensburg","F"
96897,"John Stuart AGNEW","John Stuart","AGNEW","https://www.europarl.europa.eu/mepphoto/96897.jpg",FALSE,"1949-08-30T00:00:00","Norwich","M"
124738,"Gilles LEBRETON","Gilles","LEBRETON","https://www.europarl.europa.eu/mepphoto/124738.jpg",TRUE,"1958-10-11T00:00:00","Brest","M"
94282,"Jean-Paul DENANOT","Jean-Paul","DENANOT","https://www.europarl.europa.eu/mepphoto/94282.jpg",FALSE,"1944-04-24T00:00:00","Boisseuil","M"
97019,"Ivo VAJGL","Ivo","VAJGL","https://www.europarl.europa.eu/mepphoto/97019.jpg",FALSE,"1943-03-03T00:00:00","Maribor","M"
125032,"Ramón Luis VALCÁRCEL SISO","Ramón Luis","VALCÁRCEL SISO","https://www.europarl.europa.eu/mepphoto/125032.jpg",FALSE,"1954-11-16T00:00:00","Murcia","M"
96899,"José Manuel FERNANDES","José Manuel","FERNANDES","https://www.europarl.europa.eu/mepphoto/96899.jpg",FALSE,"1967-07-26T00:00:00","Vila Verde","M"
28276,"Laima Liucija ANDRIKIENĖ","Laima Liucija","ANDRIKIENĖ","https://www.europarl.europa.eu/mepphoto/28276.jpg",FALSE,"1958-01-01T00:00:00","Druskininkai","F"
189490,"Răzvan POPA","Răzvan","POPA","https://www.europarl.europa.eu/mepphoto/189490.jpg",FALSE,"1978-01-20T00:00:00","Brasov","M"
124873,"Angel DZHAMBAZKI","Angel","DZHAMBAZKI","https://www.europarl.europa.eu/mepphoto/124873.jpg",TRUE,"1979-03-21T00:00:00",NA,"M"
28398,"Carlos ITURGAIZ","Carlos","ITURGAIZ","https://www.europarl.europa.eu/mepphoto/28398.jpg",FALSE,"1965-10-20T00:00:00","Santurce","M"
124900,"Beata GOSIEWSKA","Beata","GOSIEWSKA","https://www.europarl.europa.eu/mepphoto/124900.jpg",FALSE,"1971-03-06T00:00:00","Wysokie Mazowieckie","F"
124770,"Jean-François JALKH","Jean-François","JALKH","https://www.europarl.europa.eu/mepphoto/124770.jpg",TRUE,"1957-05-23T00:00:00","Tournan-en-Brie","M"
124754,"Ivan JAKOVČIĆ","Ivan","JAKOVČIĆ","https://www.europarl.europa.eu/mepphoto/124754.jpg",FALSE,"1957-11-15T00:00:00","Poreč","M"
102886,"Ildikó GÁLL-PELCZ","Ildikó","GÁLL-PELCZ","https://www.europarl.europa.eu/mepphoto/102886.jpg",FALSE,"1962-05-02T00:00:00","Szikszó","F"
34250,"Nedzhmi ALI","Nedzhmi","ALI","https://www.europarl.europa.eu/mepphoto/34250.jpg",FALSE,"1972-07-16T00:00:00","Ustren, Djebel","M"
112788,"Birgit COLLIN-LANGEN","Birgit","COLLIN-LANGEN","https://www.europarl.europa.eu/mepphoto/112788.jpg",FALSE,"1956-09-04T00:00:00","Trier","F"
96842,"Ismail ERTUG","Ismail","ERTUG","https://www.europarl.europa.eu/mepphoto/96842.jpg",FALSE,"1975-12-05T00:00:00","Amberg","M"
124847,"Elena GENTILE","Elena","GENTILE","https://www.europarl.europa.eu/mepphoto/124847.jpg",FALSE,"1953-11-02T00:00:00",NA,"F"
125110,"Nikos ANDROULAKIS","Nikos","ANDROULAKIS","https://www.europarl.europa.eu/mepphoto/125110.jpg",FALSE,"1979-02-07T00:00:00","Athina","M"
124779,"Eleonora EVI","Eleonora","EVI","https://www.europarl.europa.eu/mepphoto/124779.jpg",FALSE,"1983-11-20T00:00:00","Milano","F"
124711,"Norbert ERDŐS","Norbert","ERDŐS","https://www.europarl.europa.eu/mepphoto/124711.jpg",FALSE,"1972-10-25T00:00:00","Orosháza","M"
124869,"Gianluca BUONANNO","Gianluca","BUONANNO","https://www.europarl.europa.eu/mepphoto/124869.jpg",FALSE,"1966-05-15T00:00:00","Borgo Sesia (VC)","M"
124986,"Matt CARTHY","Matt","CARTHY","https://www.europarl.europa.eu/mepphoto/124986.jpg",FALSE,"1977-07-19T00:00:00","Birmingham","M"
124854,"Salvatore CICU","Salvatore","CICU","https://www.europarl.europa.eu/mepphoto/124854.jpg",FALSE,"1957-09-03T00:00:00","Palermo","M"
96680,"Zigmantas BALČYTIS","Zigmantas","BALČYTIS","https://www.europarl.europa.eu/mepphoto/96680.jpg",FALSE,"1953-11-16T00:00:00","Šilutė","M"
96681,"Vilija BLINKEVIČIŪTĖ","Vilija","BLINKEVIČIŪTĖ","https://www.europarl.europa.eu/mepphoto/96681.jpg",TRUE,"1960-03-03T00:00:00","Linkuva","F"
28238,"Michael CRAMER","Michael","CRAMER","https://www.europarl.europa.eu/mepphoto/28238.jpg",FALSE,"1949-06-16T00:00:00","Gevelsberg","M"
124714,"Andor DELI","Andor","DELI","https://www.europarl.europa.eu/mepphoto/124714.jpg",TRUE,"1977-05-02T00:00:00","Óbecse (Szerbia)","M"
125040,"Beatriz BECERRA BASTERRECHEA","Beatriz","BECERRA BASTERRECHEA","https://www.europarl.europa.eu/mepphoto/125040.jpg",FALSE,"1966-11-14T00:00:00","Madrid","F"
125045,"Clara AGUILERA","Clara","AGUILERA","https://www.europarl.europa.eu/mepphoto/125045.jpg",TRUE,"1964-01-03T00:00:00","Granada","F"
125002,"Hugues BAYET","Hugues","BAYET","https://www.europarl.europa.eu/mepphoto/125002.jpg",FALSE,"1975-04-12T00:00:00","Farciennes","M"
124771,"Dominique BILDE","Dominique","BILDE","https://www.europarl.europa.eu/mepphoto/124771.jpg",TRUE,"1953-08-01T00:00:00","Nancy","F"
125071,"Georgios EPITIDEIOS","Georgios","EPITIDEIOS","https://www.europarl.europa.eu/mepphoto/125071.jpg",FALSE,"1953-03-02T00:00:00","Athina","M"
124757,"Steeve BRIOIS","Steeve","BRIOIS","https://www.europarl.europa.eu/mepphoto/124757.jpg",FALSE,"1972-11-28T00:00:00","Seclin","M"
125048,"Marina ALBIOL GUZMÁN","Marina","ALBIOL GUZMÁN","https://www.europarl.europa.eu/mepphoto/125048.jpg",FALSE,"1982-12-15T00:00:00","Castellón","F"
124760,"Nicolas BAY","Nicolas","BAY","https://www.europarl.europa.eu/mepphoto/124760.jpg",TRUE,"1977-12-21T00:00:00","Saint-Germain-en-Laye","M"
124748,"Marie-Christine ARNAUTU","Marie-Christine","ARNAUTU","https://www.europarl.europa.eu/mepphoto/124748.jpg",FALSE,"1952-10-19T00:00:00","Paris","F"
124790,"Doru-Claudian FRUNZULICĂ","Doru-Claudian","FRUNZULICĂ","https://www.europarl.europa.eu/mepphoto/124790.jpg",FALSE,NA,NA,"M"
124990,"Lars ADAKTUSSON","Lars","ADAKTUSSON","https://www.europarl.europa.eu/mepphoto/124990.jpg",FALSE,"1955-08-06T00:00:00","Jönköping","M"
124787,"Renata BRIANO","Renata","BRIANO","https://www.europarl.europa.eu/mepphoto/124787.jpg",FALSE,"1964-02-23T00:00:00","Genova","F"
125012,"Daniel BUDA","Daniel","BUDA","https://www.europarl.europa.eu/mepphoto/125012.jpg",TRUE,"1970-01-11T00:00:00","Com. Românași","M"
26837,"Lefteris CHRISTOFOROU","Lefteris","CHRISTOFOROU","https://www.europarl.europa.eu/mepphoto/26837.jpg",FALSE,"1963-08-31T00:00:00","Ammochostos","M"
124930,"Pál CSÁKY","Pál","CSÁKY","https://www.europarl.europa.eu/mepphoto/124930.jpg",FALSE,"1956-03-21T00:00:00","Šahy","M"
97296,"Michel DANTIN","Michel","DANTIN","https://www.europarl.europa.eu/mepphoto/97296.jpg",FALSE,"1960-01-15T00:00:00","Lyon","M"
124750,"Mireille D'ORNANO","Mireille","D'ORNANO","https://www.europarl.europa.eu/mepphoto/124750.jpg",FALSE,"1951-06-29T00:00:00",NA,"F"
96725,"Bas EICKHOUT","Bas","EICKHOUT","https://www.europarl.europa.eu/mepphoto/96725.jpg",TRUE,"1976-10-08T00:00:00",NA,"M"
124807,"Jens GIESEKE","Jens","GIESEKE","https://www.europarl.europa.eu/mepphoto/124807.jpg",TRUE,"1971-05-18T00:00:00","Lingen","M"
127330,"Tania GONZÁLEZ PEÑAS","Tania","GONZÁLEZ PEÑAS","https://www.europarl.europa.eu/mepphoto/127330.jpg",FALSE,"1982-10-18T00:00:00","Avilés","F"
124727,"Jussi HALLA-AHO","Jussi","HALLA-AHO","https://www.europarl.europa.eu/mepphoto/124727.jpg",FALSE,"1971-04-27T00:00:00","Tampere","M"
4465,"Raffaele FITTO","Raffaele","FITTO","https://www.europarl.europa.eu/mepphoto/4465.jpg",FALSE,"1969-08-28T00:00:00","Maglie","M"
23868,"Monika BEŇOVÁ","Monika","BEŇOVÁ","https://www.europarl.europa.eu/mepphoto/23868.jpg",TRUE,"1968-08-15T00:00:00","Bratislava","F"
28122,"David CASA","David","CASA","https://www.europarl.europa.eu/mepphoto/28122.jpg",TRUE,"1968-11-16T00:00:00","Valletta","M"
125997,"Javier COUSO PERMUY","Javier","COUSO PERMUY","https://www.europarl.europa.eu/mepphoto/125997.jpg",FALSE,"1968-11-08T00:00:00","Ferrol","M"
28116,"Marian HARKIN","Marian","HARKIN","https://www.europarl.europa.eu/mepphoto/28116.jpg",FALSE,"1953-11-26T00:00:00","Sligo","F"
96771,"Jarosław KALINOWSKI","Jarosław","KALINOWSKI","https://www.europarl.europa.eu/mepphoto/96771.jpg",TRUE,"1962-04-12T00:00:00","Wyszków","M"
38420,"Cristian-Silviu BUŞOI","Cristian-Silviu","BUŞOI","https://www.europarl.europa.eu/mepphoto/38420.jpg",TRUE,"1978-03-01T00:00:00","Drobeta Turnu-Severin","M"
112748,"Biljana BORZAN","Biljana","BORZAN","https://www.europarl.europa.eu/mepphoto/112748.jpg",TRUE,"1971-11-29T00:00:00","Osijek","F"
96673,"Olle LUDVIGSSON","Olle","LUDVIGSSON","https://www.europarl.europa.eu/mepphoto/96673.jpg",FALSE,"1948-10-28T00:00:00","Hälsö","M"
188254,"Patricia LALONDE","Patricia","LALONDE","https://www.europarl.europa.eu/mepphoto/188254.jpg",FALSE,"1952-08-28T00:00:00","Ares","F"
196042,"Aleksejs LOSKUTOVS","Aleksejs","LOSKUTOVS","https://www.europarl.europa.eu/mepphoto/196042.jpg",FALSE,"1962-08-22T00:00:00",NA,NA
974,"Christian de la MALÈNE","Christian","de la MALÈNE","https://www.europarl.europa.eu/mepphoto/974.jpg",FALSE,"1920-12-05T00:00:00","Nîmes (Gard)",NA
195454,"Ralph PACKET","Ralph","PACKET","https://www.europarl.europa.eu/mepphoto/195454.jpg",FALSE,"1990-07-17T00:00:00","Etterbeek",NA
709,"Hector RIVIEREZ","Hector","RIVIEREZ","https://www.europarl.europa.eu/mepphoto/709.jpg",FALSE,"1913-03-19T00:00:00","Cayenne (Guyane Française)",NA
1643,"Altiero SPINELLI","Altiero","SPINELLI","https://www.europarl.europa.eu/mepphoto/1643.jpg",FALSE,"1907-08-31T00:00:00","Roma",NA
1501,"Vera SQUARCIALUPI","Vera","SQUARCIALUPI","https://www.europarl.europa.eu/mepphoto/1501.jpg",FALSE,"1928-08-05T00:00:00","Pola",NA
654,"Protogene VERONESI","Protogene","VERONESI","https://www.europarl.europa.eu/mepphoto/654.jpg",FALSE,"1920-02-19T00:00:00","Bologna",NA
656,"Giuseppe VITALE","Giuseppe","VITALE","https://www.europarl.europa.eu/mepphoto/656.jpg",FALSE,"1923-08-26T00:00:00","Locri (Reggio Calabria)",NA
195912,"Babette WINTER","Babette","WINTER","https://www.europarl.europa.eu/mepphoto/195912.jpg",FALSE,"1964-06-06T00:00:00","Castrop-Rauxel",NA
197131,"Hannes HANSO","Hannes","HANSO","https://www.europarl.europa.eu/mepphoto/197131.jpg",FALSE,"1971-10-06T00:00:00","Tartu",NA
197826,"Matteo ADINOLFI","Matteo","ADINOLFI","https://www.europarl.europa.eu/mepphoto/197826.jpg",TRUE,"1963-12-24T00:00:00","Latina","M"
197490,"Magdalena ADAMOWICZ","Magdalena","ADAMOWICZ","https://www.europarl.europa.eu/mepphoto/197490.jpg",TRUE,"1973-04-10T00:00:00","Slupsk","F"
197403,"Alex AGIUS SALIBA","Alex","AGIUS SALIBA","https://www.europarl.europa.eu/mepphoto/197403.jpg",TRUE,"1988-01-31T00:00:00","Pieta","M"
198096,"Mazaly AGUILAR","Mazaly","AGUILAR","https://www.europarl.europa.eu/mepphoto/198096.jpg",TRUE,"1949-09-20T00:00:00","Cuenca","F"
197696,"Scott AINSLIE","Scott","AINSLIE","https://www.europarl.europa.eu/mepphoto/197696.jpg",FALSE,"1968-12-27T00:00:00","Edinburgh","M"
197836,"Alexander ALEXANDROV YORDANOV","Alexander","ALEXANDROV YORDANOV","https://www.europarl.europa.eu/mepphoto/197836.jpg",TRUE,"1952-02-13T00:00:00","Varna","M"
197848,"Atidzhe ALIEVA-VELI","Atidzhe","ALIEVA-VELI","https://www.europarl.europa.eu/mepphoto/197848.jpg",TRUE,"1981-09-18T00:00:00","Devin","F"
197644,"Christian ALLARD","Christian","ALLARD","https://www.europarl.europa.eu/mepphoto/197644.jpg",FALSE,"1964-03-31T00:00:00","Dijon","M"
197400,"Abir AL-SAHLANI","Abir","AL-SAHLANI","https://www.europarl.europa.eu/mepphoto/197400.jpg",TRUE,"1976-05-18T00:00:00","Basra","F"
197746,"Álvaro AMARO","Álvaro","AMARO","https://www.europarl.europa.eu/mepphoto/197746.jpg",FALSE,"1953-05-25T00:00:00","Coimbra","M"
197783,"Andris AMERIKS","Andris","AMERIKS","https://www.europarl.europa.eu/mepphoto/197783.jpg",TRUE,"1961-03-05T00:00:00","Riga","M"
197475,"Christine ANDERSON","Christine","ANDERSON","https://www.europarl.europa.eu/mepphoto/197475.jpg",TRUE,"1968-07-29T00:00:00","Eschwege","F"
197448,"Rasmus ANDRESEN","Rasmus","ANDRESEN","https://www.europarl.europa.eu/mepphoto/197448.jpg",TRUE,"1986-02-20T00:00:00","Essen","M"
197691,"Mathilde ANDROUËT","Mathilde","ANDROUËT","https://www.europarl.europa.eu/mepphoto/197691.jpg",TRUE,"1984-07-03T00:00:00","Rueil Malmaison","F"
